CODIGO;NOMBRE;Impuesto;grupo;TCPROM_INV_Sin_Iva;TCPROM_INV;ULT_PRE_COMPRA_Sin_Iva;ULT_PRE_COMPRA;PRECIO_1_Sin_Iva;PRECIO_2_Sin_Iva;PRECIO_3_Sin_Iva;PRECIO_4_Sin_Iva;PRECIO_5_Sin_Iva;PRECIO_6_Sin_Iva;PRECIO_1;PRECIO_2;PRECIO_3;PRECIO_4;PRECIO_5;PRECIO_6;UBICACION;Estado_Plu;Referencia;SubcategoriaCD;Subcategoria;CategoriaCD;Categoria;LineaCD;Linea;Marca;Cumulative Count
2572;BORRADO*;0.0000;0;0;0;;;;;;;;;;;;;;;;INACTIVO;;;;;;;;;1
2571;BROCHA KIT X 5 HUDABEAUTY R = MAZ483;19.0000;05;2289;2724;2289;2724;3361.34453782;3361.34453782;2268.90756303;0E-8;0E-8;0E-8;4000.0000;4000.0000;2700.0000;0.0000;0.0000;0.0000;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
2564;BLOQUEADOR TANGA F 100 X 130 ML;19.0000;27;30774;36622;29832;35500;36554.62184874;37394.95798319;31092.43697479;0E-8;0E-8;0E-8;43500.0000;44500.0000;37000.0000;0.0000;0.0000;0.0000;4-A6-3;ACTIVO;;;;40640;PROTECCION SOLAR;406;CUIDADO CORPORAL;TANGA;1
2562;CICATRICURE ANTIMANCHAS;19.0000;00001;30252;36000;30252;36000;35294.11764706;36134.45378151;30252.10084034;;;;42000.0000;43000.0000;36000.0000;;;;;INACTIVO;;;;6412;TRATAMIENTOS;64;COSMETICOS;CICATRICURE;1
2559;VAPORIZADOR PARA EL ROSTRO;19.0000;00001;28571;33999;0;0;31932.77310924;32470.58823529;28570.58823529;0E-8;0E-8;0E-8;38000.0000;38640.0000;33999.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2557;PESTAÑINA MAYBELLINE ROJA;19.0000;09;15126;18000;17647;21000;17647.05882353;17193.27731092;15126.05042017;0E-8;0E-8;0E-8;21000.0000;20460.0000;18000.0000;0.0000;0.0000;0.0000;;INACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
2556;BOMBILLO NALPILUX LED 9W;19.0000;00001;1680;1999;1680;1999;3025.21008403;3025.21008403;1679.83193277;0E-8;0E-8;0E-8;3600.0000;3600.0000;1999.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2555;SAL BONFIEST CAJA X 20 sobres;0.0000;01;33480;33480;33480;33480;46000.00000000;46000.00000000;42000.00000000;0E-8;0E-8;0E-8;46000.0000;46000.0000;42000.0000;0.0000;0.0000;0.0000;;ACTIVO;;2004;ESTOMAGO;9120;OTC;91;OTC;BONFIEST;1
2553;DES ARDEN FOR MEN X 175 g;19.0000;00001;2100;2499;3361;4000;3361.34453782;2941.17647059;2100.00000000;0E-8;0E-8;0E-8;4000.0000;3500.0000;2499.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2552;VAPORIZANTE RUBIC X 30 G;0.0000;00001;1100;1100;0;0;1700.00000000;1250.00000000;1100.00000000;0E-8;0E-8;0E-8;1700.0000;1250.0000;1100.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2550;GEL PARA EL DOLOR MENTHUS RUBIC;0.0000;00001;750;750;750;750;1200.00000000;1000.00000000;750.00000000;0E-8;0E-8;0E-8;1200.0000;1000.0000;750.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2549;PONDS AGE MIRACLE DIA X 50;19.0000;00001;26471;31500;26471;31500;31092.43697479;32773.10924370;26470.58823529;0E-8;0E-8;0E-8;37000.0000;39000.0000;31500.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2548;CREMA FACIAL PONDS MIRACLE X 50 NOCHE;19.0000;00001;31933;38000;31933;38000;37563.02521008;38655.46218487;31932.77310924;0E-8;0E-8;0E-8;44700.0000;46000.0000;38000.0000;0.0000;0.0000;0.0000;4-A8-9;ACTIVO;;;;6412;TRATAMIENTOS;64;COSMETICOS;POND'S;1
2547;SH PANTENE SECO;19.0000;00001;8824;10501;8824;10501;11344.53781513;11176.47058824;8824.36974790;0E-8;0E-8;0E-8;13500.0000;13300.0000;10501.0000;0.0000;0.0000;0.0000;;INACTIVO;;0;0;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
2546;SAL FRUTAS X 20 + KOLA + 4 MIGRAÑA;0.0000;30;32973;32973;37253;37253;42950.00000000;42950.00000000;37788.00000000;0E-8;0E-8;0E-8;42950.0000;42950.0000;37788.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2545;TALC JOHNSON X 50 g //;19.0000;03;2101;2500;2101;2500;2521.00840336;2941.17647059;2184.87394958;;0E-8;0E-8;3000.0000;3500.0000;2600.0000;;0.0000;0.0000;5-B5-5;ACTIVO;;2430;TALCO POLVO HOMBRE;40624;TALCOS;406;CUIDADO CORPORAL;JOHNSON;1
2543;LUBRIDERM X 120 VERDE;19.0000;00001;7814;9298;7731;9200;9663.86554622;10504.20168067;8005.04201681;0E-8;0E-8;0E-8;11500.0000;12500.0000;9526.0000;0.0000;0.0000;0.0000;2-A5-5;ACTIVO;;1310;CREMAS HUMECTANTES;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2536;ENTRETENEDOR CADENA BABY LOVE REF PK107 -  PK1106;19.0000;00001;2101;2500;3026;3601;3445.37815126;3781.51260504;3025.21008403;3361.34453782;0E-8;0E-8;4100.0000;4500.0000;3600.0000;4000.0000;0.0000;0.0000;;INACTIVO;;;;7415;ACCESORIOS PEQUENOS BB;74;ACCESORIOS BEBES;;1
2535;CHAP STICK MEDICADO //;19.0000;00001;6543;7787;6555;7800;8235.29411765;9243.69747899;6554.62184874;0E-8;0E-8;0E-8;9800.0000;11000.0000;7800.0000;0.0000;0.0000;0.0000;3-B11-3;ACTIVO;;;;40640;PROTECCION SOLAR;406;CUIDADO CORPORAL;CHAPSTICK;1
2534;ACEITE LEHIT SOBRE CEBOLLA X 12 ml;19.0000;01;1175;1399;1176;1400;1386.55462185;1680.67226891;1174.78991597;;;;1650.0000;2000.0000;1398.0000;;;;8-A2-5;ACTIVO;;3710;ACEITES NORMALES;40637;ACEITES;406;CUIDADO CORPORAL;LEHIT;1
2533;CEPI ORAL B INDICATOR IND;19.0000;00001;2016;2399;2016;2399;3361.34453782;2941.17647059;2015.96638655;0E-8;0E-8;0E-8;4000.0000;3500.0000;2399.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2521;LUBRIDERM X 946 AZUL;19.0000;02;27338;32532;27726;32994;35294.11764706;36134.45378151;27726.05042017;;;;42000.0000;43000.0000;32994.0000;;;;2-A4-2;ACTIVO;;1310;CREMAS HUMECTANTES;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2520;CEPI ADULTO VITAL ECONOMICO;19.0000;00001;455;541;455;541;546.21848739;546.21848739;454.62184874;0E-8;0E-8;0E-8;650.0000;650.0000;541.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2519;AGUA DE ROSAS MEDISLAB X 110 ml;19.0000;02;1150;1369;1150;1369;1092.43697479;1260.50420168;966.38655462;;;;1300.0000;1500.0000;1150.0000;;;;;INACTIVO;;0;0;6412;TRATAMIENTOS;64;COSMETICOS;;1
2517;APLICADOR DE PESTAÑAS X 5;19.0000;00001;840;1000;840;1000;1092.43697479;957.98319328;840.33613445;0E-8;0E-8;0E-8;1300.0000;1140.0000;1000.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2516;DEPILADOR BONSHIK BS-19;19.0000;34;1495;1779;1437;1710;2100.84033613;2521.00840336;1436.97478992;;;;2500.0000;3000.0000;1710.0000;;;;;ACTIVO;;2015;DEPILADORES;9620;ACCESORIOS COSMETICOS;96;CUIDADO CAPILAR Y ACCESORIOS;BONSHIK;1
2514;AMBIENTADOR BREZEE VARITAS MINI;19.0000;00001;3783;4502;3783;4502;4873.94957983;4302.52100840;3783.19327731;0E-8;0E-8;0E-8;5800.0000;5120.0000;4502.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2510;DESODORANTE savital AEROSOL X 150 ML;19.0000;00001;6722;7999;6722;7999;8403.36134454;7638.65546218;6800.00000000;0E-8;0E-8;0E-8;10000.0000;9090.0000;8092.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2507;RELOJ GRANDE REDONDO;19.0000;00001;6723;8000;6723;8000;10084.03361345;7647.05882353;6722.68907563;0E-8;0E-8;0E-8;12000.0000;9100.0000;8000.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2504;AGUA MISCELAR GARNIER X 400 ROSADA  5557.;19.0000;09;14456;17203;14460;17207;17647.05882353;21848.73949580;14459.66386555;0E-8;0E-8;0E-8;21000.0000;26000.0000;17207.0000;0.0000;0.0000;0.0000;;ACTIVO;;;;6412;TRATAMIENTOS;64;COSMETICOS;GARNIER;1
2503;CUELLERO BARBERIA CALIFORNIA;19.0000;00001;9664;11500;9664;11500;12352.94117647;13025.21008403;9663.86554622;;0E-8;0E-8;14700.0000;15500.0000;11500.0000;;0.0000;0.0000;;ACTIVO;;;;9120;OTC;91;OTC;;1
2498;TOALLA NOSOTRAS DIA NOCHE x24;0.0000;01;9770;9770;9742;9742;12000.00000000;13000.00000000;10000.00000000;0E-8;0E-8;0E-8;12000.0000;13000.0000;10000.0000;0.0000;0.0000;0.0000;4-B13-3;ACTIVO;;;;6770;PROTECCION FEMENINA;67;PAPELES Y ABSORBENTES;NOSOTRAS;1
2497;PILA DURACELL AAA;19.0000;00001;1512;1799;1512;1799;1932.77310924;1722.68907563;1511.76470588;0E-8;0E-8;0E-8;2300.0000;2050.0000;1799.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2496;PILA DURACELL AA;19.0000;00001;1512;1799;1512;1799;1932.77310924;1722.68907563;1511.76470588;0E-8;0E-8;0E-8;2300.0000;2050.0000;1799.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2495;TALC DAMA BREEZE DAYS;19.0000;00001;4201;4999;4201;4999;5042.01680672;4781.51260504;4200.84033613;0E-8;0E-8;0E-8;6000.0000;5690.0000;4999.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2494;TALC YOKY bebeX 200;19.0000;45;5450;6486;5664;6740;6638.65546218;7142.85714286;5663.86554622;0E-8;0E-8;0E-8;7900.0000;8500.0000;6740.0000;0.0000;0.0000;0.0000;5-B4-4;ACTIVO;;2430;TALCO POLVO HOMBRE;40624;TALCOS;406;CUIDADO CORPORAL;YOKY;1
2493;BOMBILLO GRANDE SKYLED 24W;19.0000;00001;13445;16000;13445;16000;15966.38655462;15285.71428571;13445.37815126;0E-8;0E-8;0E-8;19000.0000;18190.0000;16000.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2492;RASCAENCIAS SONAJERO ONLY BABY FZ-98 -AK 7488;19.0000;02;3193;3800;3193;3800;3193.27731092;3193.27731092;3193.27731092;;0E-8;0E-8;3800.0000;3800.0000;3800.0000;;0.0000;0.0000;;ACTIVO;;;;;;;;;1
2490;LUBRIDERM X 400 + 120 Rosada piel seca;19.0000;00001;14117;16799;14117;16799;16806.72268908;15966.38655462;14116.80672269;0E-8;0E-8;0E-8;20000.0000;19000.0000;16799.0000;0.0000;0.0000;0.0000;;INACTIVO;;0;0;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2489;LUBRIDERM X 120 rosada PIEL SECA;19.0000;00001;5546;6600;5714;6800;6554.62184874;6554.62184874;5714.28571429;6722.68907563;0E-8;0E-8;7800.0000;7800.0000;6800.0000;8000.0000;0.0000;0.0000;;INACTIVO;;0;0;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2488;LUBRIDERM X 400 rosada PIEL SECA;19.0000;00001;17144;20401;17144;20401;21008.40336134;21428.57142857;18487.39495798;;;;25000.0000;25500.0000;22000.0000;;;;;INACTIVO;;1310;CREMAS HUMECTANTES;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2487;BORRADO*;0.0000;0;0;0;;;;;;;;;;;;;;;;INACTIVO;;;;;;;;;1
2485;BRILLO COJIN MIRELLA NYS;19.0000;00001;924;1100;924;1100;1176.47058824;1176.47058824;924.36974790;0E-8;0E-8;0E-8;1400.0000;1400.0000;1100.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2484;BRILLO DOLCE BELLA APLICADOR;19.0000;00001;1850;2202;1850;2202;2436.97478992;2109.24369748;1850.42016807;0E-8;0E-8;0E-8;2900.0000;2510.0000;2202.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2483;BRILLO DOLCE BELLA COJIN;19.0000;00001;2354;2801;2354;2801;2941.17647059;2680.67226891;2353.78151261;0E-8;0E-8;0E-8;3500.0000;3190.0000;2801.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2482;BRONCEADOR NIVEA X 125;19.0000;00001;9244;11000;9244;11000;13445.37815126;10512.60504202;9243.69747899;0E-8;0E-8;0E-8;16000.0000;12510.0000;11000.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2479;LUBRIDERM X 400 + 120 DORADA;19.0000;00001;17647;21000;14706;17500;18487.39495798;19327.73109244;15672.26890756;0E-8;0E-8;0E-8;22000.0000;23000.0000;18650.0000;0.0000;0.0000;0.0000;;INACTIVO;;0;0;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2476;SH HEADE SHOULDERS X 1000;19.0000;00001;15894;18914;15894;18914;18907.56302521;18067.22689076;15894.11764706;0E-8;0E-8;0E-8;22500.0000;21500.0000;18914.0000;0.0000;0.0000;0.0000;;INACTIVO;;0;0;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
2474;POLVO VOGUE TAPA NEGRA RESIST;19.0000;04;6226;7409;6226;7409;7058.82352941;7058.82352941;6226.05042017;0E-8;0E-8;0E-8;8400.0000;8400.0000;7409.0000;0.0000;0.0000;0.0000;;INACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
2472-9;BASE VOGUE RESIST CAPUCCINO;19.0000;09;15107;17977;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472-8;BASE VOGUE RESIST MARRON;19.0000;09;10005;11906;0;0;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;;;;;;1
2472-7;BASE VOGUE RESIST CARAMELO;19.0000;09;15118;17990;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;;;;;;1
2472-6;BASE VOGUE RESIST AVELLANA;19.0000;09;15127;18001;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472-5;BASE VOGUE RESIST SENSUAL;19.0000;09;13522;16091;14494;17248;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472-4;BASE VOGUE RESIST BRONCE;19.0000;09;13017;15491;14494;17248;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472-3;BASE VOGUE RESIST CANELA;19.0000;09;15118;17990;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472-2;BASE VOGUE RESIST MIEL;19.0000;09;14159;16849;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472-11;BASE VOGUE RESIST PORCELANA;19.0000;09;15093;17961;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;;;;;;1
2472-10;BASE VOGUE RESIST NATURAL;19.0000;09;15111;17983;15118;17990;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;;;;;;1
2472-1;BASE VOGUE RESIST PETALO;19.0000;09;13949;16599;14455;17201;18907.56302521;19327.73109244;16103.36134454;0E-8;0E-8;0E-8;22500.0000;23000.0000;19163.0000;0.0000;0.0000;0.0000;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2472;BASE VOGUE RESIST GLAMOUR;19.0000;09;14455;17201;14455;17201;18907.56302521;19327.73109244;16103.36134454;;;;22500.0000;23000.0000;19163.0000;;;;2-A2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
2471;ILUMINADOR VOGUE PALETA LUJO;19.0000;00001;4545;5409;4545;5409;5462.18487395;5168.06722689;4545.37815126;0E-8;0E-8;0E-8;6500.0000;6150.0000;5409.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2470;BLOQUEADOR UMBRELLA MINI crema;19.0000;00001;5463;6501;3361;4000;7563.02521008;8403.36134454;3361.34453782;0E-8;0E-8;0E-8;9000.0000;10000.0000;4000.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2468;TALC MEXSANA X 150 + 85;19.0000;00001;11668;13885;11668;13885;12184.87394958;12605.04201681;10504.20168067;;;;14500.0000;15000.0000;12500.0000;;;;;INACTIVO;;0;0;40624;TALCOS;406;CUIDADO CORPORAL;;1
2467;NIVEA CREMA FACIAL X 50 NUTRITIVA;19.0000;00001;5042;6000;5546;6600;6554.62184874;6890.75630252;5546.21848739;0E-8;0E-8;0E-8;7800.0000;8200.0000;6600.0000;0.0000;0.0000;0.0000;;INACTIVO;;1215;HUMECTANTE;6412;TRATAMIENTOS;64;COSMETICOS;NIVEA;1
2466;COPITO YOKY x 150;19.0000;19;2274;2706;2275;2708;2689.07563025;2941.17647059;2285.71428571;;0E-8;0E-8;3200.0000;3500.0000;2720.0000;;0.0000;0.0000;;INACTIVO;;3610;COPITOS;40636;COPITOS;406;CUIDADO CORPORAL;YOKY;1
2465;MISTERMINT ENJUAGUE BUCAL X 500 ml CLASSIC;19.0000;00001;7839;9329;7840;9330;9243.69747899;10084.03361345;7840.33613445;0E-8;0E-8;0E-8;11000.0000;12000.0000;9330.0000;0.0000;0.0000;0.0000;3-A1-4;ACTIVO;;910;ENJUAGUE BUCAL ANTISEPTICOS;9809;ENJUAGUES BUCALES;98;CUIDADO ORAL Y AFEITADA;;1
2463;PEGA LOCA INFINITA X 14 und;19.0000;07;5446;6480;5446;6480;6302.52100840;6302.52100840;5460.50420168;;;;7500.0000;7500.0000;6498.0000;;;;;ACTIVO;;3524;CINTAS Y PEGANTES;7835;MANUALIDADES;78;PAPELERIA;INFINITA;1
2462;SH ELVIVE + ACONDICIONADOR ROJO  X 370 ml;19.0000;09;22521;26800;22521;26800;26470.58823529;27310.92436975;22521.00840336;;;;31500.0000;32500.0000;26800.0000;;;;7-B3-7;ACTIVO;;0;0;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
2461;SOMBRA RAYMAR ( RF MG 1010 );19.0000;05;10756;12800;10756;12800;12521.00840336;13025.21008403;10756.30252101;;0E-8;0E-8;14900.0000;15500.0000;12800.0000;;0.0000;0.0000;;ACTIVO;;;;;;;;;1
2460;SOMBRA RAYMAR 6688;19.0000;05;4842;5762;4842;5762;6302.52100840;6722.68907563;5378.15126050;0E-8;0E-8;0E-8;7500.0000;8000.0000;6400.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2459;MANTECA DE CACAO MEDISLAB;19.0000;00001;672;800;798;950;1050.42016807;1260.50420168;798.31932773;;;;1250.0000;1500.0000;950.0000;;;;;INACTIVO;;;;;;;;;1
2457;DES ARDEN FOR MEN X 100;19.0000;00001;2505;2981;0;0;3277.31092437;3193.27731092;2512.60504202;0E-8;0E-8;0E-8;3900.0000;3800.0000;2990.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2455;KERATINA RECAMIER X 50O SEMI DI LINO  enjuagable;19.0000;11;24014;28576;25274;30076;29663.86554622;30672.26890756;25273.94957983;0E-8;0E-8;0E-8;35300.0000;36500.0000;30076.0000;0.0000;0.0000;0.0000;8-A3-3;ACTIVO;;1530;TRATAMIENTOS CAPILARES;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;RECAMIER;1
2454;SAL BONFIEST X 18 + NORAVER + DURAFEX;0.0000;30;38444;38444;42712;42712;48500.00000000;48500.00000000;42712.00000000;0E-8;0E-8;0E-8;48500.0000;48500.0000;42712.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2453;ESMALTE MASGLO nuevo GEL TOP;19.0000;20;5975;7111;5975;7111;7142.85714286;7563.02521008;6204.20168067;0E-8;0E-8;0E-8;8500.0000;9000.0000;7383.0000;0.0000;0.0000;0.0000;1-B2-6;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;MASGLO;1
2452;BORRADO*;0.0000;0;0;0;;;;;;;;;;;;;;;;INACTIVO;;;;;;;;;1
2450;TRAT ELIXIR ORO DMAG x60 ml;19.0000;42;11170;13292;11170;13292;14201.68067227;15126.05042017;11169.74789916;0E-8;0E-8;0E-8;16900.0000;18000.0000;13292.0000;0.0000;0.0000;0.0000;8-A3-8;ACTIVO;;3710;ACEITES NORMALES;40637;ACEITES;406;CUIDADO CORPORAL;DMAG;1
2449;TOALLA NOSOTRAS rapigel x 30 + intimo;19.0000;00001;9500;11305;0;0;11344.53781513;10798.31932773;9500.00000000;0E-8;0E-8;0E-8;13500.0000;12850.0000;11305.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2448;CREMA DE MANOS NIVEA  X 400 ml;19.0000;00001;20168;24000;20168;24000;23949.57983193;25210.08403361;20168.06722689;0E-8;0E-8;0E-8;28500.0000;30000.0000;24000.0000;0.0000;0.0000;0.0000;2-B3-3;ACTIVO;;;;;;;;;1
2446;BOMBILLO LED SUPERLED 9W;19.0000;00001;1681;2000;2804;3337;3193.27731092;3193.27731092;2815.12605042;3529.41176471;3268.06722689;3268.06722689;3800.0000;3800.0000;3350.0000;4200.0000;3889.0000;3889.0000;;INACTIVO;;;;;;;;;1
2444;FLUO CARDENT x 60 INDIVIDUAL;19.0000;00001;1008;1200;1008;1200;1176.47058824;1176.47058824;1008.40336134;0E-8;0E-8;0E-8;1400.0000;1400.0000;1200.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2442;DELINEADOR DOLCE BELLA PLUMON;19.0000;05;5713;6798;5713;6798;6806.72268908;7142.85714286;5630.25210084;;;;8100.0000;8500.0000;6700.0000;;;;;INACTIVO;;535;DELINEADOR;6405;MAQUILLAJE;64;COSMETICOS;;1
2441;DELINEADOR DOLCE BELLA SCARCHA;19.0000;00001;4202;5000;4202;5000;4705.88235294;4873.94957983;4201.68067227;0E-8;0E-8;0E-8;5600.0000;5800.0000;5000.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2439;SOMBRA DULCE BELLA ( RF GB 0708 );19.0000;00001;6556;7802;6556;7802;8235.29411765;7453.78151261;6556.30252101;0E-8;0E-8;0E-8;9800.0000;8870.0000;7802.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2435;POLVO DECOLORANTE NOUVELLE X 25;19.0000;01;2636;3137;2636;3137;3277.31092437;3781.51260504;2636.13445378;;;;3900.0000;4500.0000;3137.0000;;;;;ACTIVO;;2130;DECOLORANTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
2423;LABIAL VOGUE COLORISIMO CON APLICADOR;19.0000;04;4585;5456;4585;5456;6302.52100840;6722.68907563;4584.87394958;0E-8;0E-8;0E-8;7500.0000;8000.0000;5456.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2421;CEPI GUM ORTHODONTIC + REPUESTO;19.0000;00001;6303;7501;6303;7501;7983.19327731;7168.06722689;6303.36134454;0E-8;0E-8;0E-8;9500.0000;8530.0000;7501.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2419;CEPI COLGATE 360 X 6;19.0000;00001;13446;16001;13446;16001;17647.05882353;15285.71428571;13446.21848739;0E-8;0E-8;0E-8;21000.0000;18190.0000;16001.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2417;LUBRIDERM X 946 UV;19.0000;02;35436;42168;35294;42000;42016.80672269;42436.97478992;35294.11764706;35294.11764706;;;50000.0000;50500.0000;42000.0000;42000.0000;;;2-A4-3;ACTIVO;;0;0;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;LUBRIDERM;1
2416;POLVO DECOLORANTE NOUVELLE X 50 g;19.0000;01;5568;6626;5568;6626;7142.85714286;7983.19327731;5584.87394958;;;;8500.0000;9500.0000;6646.0000;;;;;ACTIVO;;2130;DECOLORANTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
2413;DELINEADOR BAOLISHI PLUMON;19.0000;00001;1296;1542;2101;2500;3193.27731092;2773.10924370;2100.84033613;3781.51260504;0E-8;0E-8;3800.0000;3300.0000;2500.0000;4500.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2412;BASE LIQUIDA TUBO BAOLISHI;19.0000;00001;1296;1542;1296;1542;2521.00840336;1478.99159664;1295.79831933;0E-8;0E-8;0E-8;3000.0000;1760.0000;1542.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2411;LABIAL MATTE NUEVO YABA/LIAN;19.0000;14;778;926;778;926;2100.84033613;890.75630252;778.15126050;0E-8;0E-8;0E-8;2500.0000;1060.0000;926.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2409;SOMBRA KYLIE x7 ref 6681;19.0000;00001;2798;3330;2798;3330;6722.68907563;5714.28571429;2798.31932773;0E-8;0E-8;0E-8;8000.0000;6800.0000;3330.0000;0.0000;0.0000;0.0000;;INACTIVO;;;;;;;;;1
2407;AGUA DE ROSAS MEDISLAB X 1000 + 250;19.0000;02;3529;4200;3529;4200;4201.68067227;4453.78151261;3529.41176471;;0E-8;0E-8;5000.0000;5300.0000;4200.0000;;0.0000;0.0000;4-A11-7;ACTIVO;;1210;LIMPIADORA;6412;TRATAMIENTOS;64;COSMETICOS;MEDISLAB;1
